area,base_kv,bus_i,name,state,va,vm,x,y,number,angle,magnitude
11,110.0,738,starbus_xf_3413_3415_3414_2,3,-0.3847583677954574,1.0547457801739777,385.0,2966.0,738,-0.3471635537801002,0.9241089575230296
9,132.0,879,bus_3535,3,0.0205237988985772,1.0607534695939902,984.0,3585.0,879,-0.0691268737253195,1.1157074497075354
1,66.0,1099,bus_1648,1,-0.1558990876326847,1.0477679901682777,2236.0,2578.0,1099,-0.001286118139884,1.0583647991144731
4,132.0,699,bus_1293,1,-0.026124031709639,1.0748945987065717,2279.0,-1561.0,699,0.1143009524131479,1.0792926480972065
8,132.0,1829,bus_3114,3,-0.3345079121147921,1.017590850360506,-873.0,6081.0,1829,-0.0647011311098206,1.0128611057261838
8,275.0,687,bus_3596,3,-0.4781640099765651,1.0393188458993816,-1053.0,6892.0,687,-0.1606656121552683,1.0382259498519797
9,132.0,225,bus_3101,3,-0.240324005445742,1.0483993117560564,-938.0,4311.0,225,-0.0073948118958503,1.0623217370039242
9,132.0,830,bus_3220,3,-0.0976036737774588,1.0510622444888362,-1291.0,4951.0,830,0.1684471407581348,1.064424918195857
2,132.0,1860,bus_1253,1,-0.3345838394268962,1.0576635028763088,244.0,419.0,1860,-0.2238092994030553,1.078255178094245
14,11.0,1586,bus_4460,4,0.8757662119443571,0.9848909693451816,-1886.0,-2512.0,1586,0.0275420732449868,1.3614386874419953
7,220.0,1732,bus_2158,2,-0.4714861723810841,1.0229192945641228,988.0,-3853.0,1732,0.1174165575067584,1.0228732767923552
9,275.0,1840,bus_3158,3,0.0596500181222668,1.080432893833546,807.0,3563.0,1840,-0.0466693600736659,1.1327229902878415
7,11.0,1036,bus_2066,2,-0.3941313589959201,1.0513830473161494,1381.0,-4708.0,1036,0.0944897758722487,1.2055655407855697
1,132.0,1192,bus_1202,1,-0.252107252921373,1.0693455799449092,1080.0,1914.0,1192,-0.0663974370552667,1.1210934177894454
14,66.0,161,bus_4249,4,1.0386857773931322,1.0025688293140305,-2040.0,-3485.0,161,0.1196413313366802,1.5169575786168772
8,66.0,1401,bus_3270,3,-0.3570895109535014,1.0405884841495994,-545.0,6993.0,1401,-0.206486934552365,1.0341065821407576
14,7.6,1526,bus_4434,4,1.0192504430535774,0.9890138415337242,-2098.0,-4013.0,1526,0.1149597767242375,1.4999846230131502
5,330.0,692,bus_2190,2,-0.104466750562561,1.041585196335417,961.0,-2406.0,692,0.2003726560961542,1.1298209450911183
2,330.0,712,bus_1115,1,0.0482888595495721,1.0494051462123728,1161.0,1128.0,712,0.0005634564363589,1.0602216305911183
11,275.0,1327,bus_3545,3,-0.2546502267785985,1.0639368339734927,-100.0,3049.0,1327,-0.0986567654429074,1.0440358879888203
11,110.0,1430,starbus_xf_3359_3360_3361_2,3,-0.3493709395284632,1.0137479120453343,-1009.0,3506.0,1430,-0.2714529806085481,0.9617707789970948
1,132.0,1925,bus_1360,1,-0.0817885269899673,1.0268658615549338,3055.0,2923.0,1925,0.157087840150402,1.037272205153856
2,33.0,1833,bus_1523,1,-0.1073464185353759,1.03424520223588,736.0,625.0,1833,-0.0352411265642579,1.0384571663236313
9,132.0,142,bus_3187,3,-0.2102905799241038,1.060833198101229,-847.0,4373.0,142,0.0131861171900235,1.069823268192018
2,132.0,1465,bus_1223,1,-0.2119908355497632,1.0511449384797835,-253.0,-282.0,1465,-0.0661117906946642,1.10698794760312
5,15.0,637,bus_2024,2,0.1292858346627142,1.0358146673213429,779.0,-1936.0,637,0.3495234977362164,1.0358146237897232
11,275.0,995,bus_3560,3,-0.1749986971040175,1.0747105742132266,-87.0,3475.0,995,-0.0174721519658821,1.074717821080377
1,330.0,968,bus_1109,1,0.0040496220813169,1.0944012618284944,963.0,2437.0,968,-0.0333757095926212,1.0944043093213232
5,22.0,1359,bus_2304,2,-0.157502899759364,1.0244014877436112,-388.0,-2854.0,1359,0.1201301470300935,1.5223388748937026
15,22.0,1599,bus_5185,5,-0.1026590012485132,1.0566852475768969,2608.0,-5646.0,1599,0.814064985812051,1.070221185197918
15,110.0,432,bus_5059,5,-0.0713783222596265,1.0707207414411477,2561.0,-5608.0,432,0.8450535371252658,1.084293822440896
4,330.0,1972,starbus_xf_1148_1073_1074_1,1,0.0668301797861581,0.986141993020981,1436.0,-1494.0,1972,0.2497510478185023,0.9953269642531714
3,23.0,113,bus_1020,1,0.2214018688331439,1.0463560018111002,911.0,407.0,113,-0.0356221850757114,1.0143517027376088
4,12.5,492,bus_1077,1,0.0693161813096328,1.0331962162321786,1438.0,-1461.0,492,0.2312547668733402,1.0481703927724213
5,33.0,445,bus_2267,2,0.0571310827691589,1.0630054509549345,-2.0,-3673.0,445,0.8365760593398477,1.3813893882124173
8,132.0,322,bus_3001,3,-0.2784463465267816,1.0322317139019397,-418.0,5722.0,322,-0.0436904453371328,1.0298222083342612
2,330.0,269,bus_1111,1,-0.267384011197891,1.0511203219140135,228.0,214.0,269,-0.2111457650351158,1.0511326646003885
9,33.0,1988,bus_3011,3,-0.2810907340898768,1.0099361116414798,-896.0,4072.0,1988,-0.0426765705034869,1.022247554549328
5,220.0,1380,starbus_xf_2077_2205_2349_3,2,-0.2510928059705473,0.9951710382183326,-347.0,-3142.0,1380,0.026336308668084,1.320184342667731
11,110.0,588,bus_3635,3,-0.3530532465992796,1.0329672757990476,-187.0,2591.0,588,-0.2344246995021016,0.9879082006064128
2,23.0,555,bus_1044,1,0.0752050343651239,1.0040436128258885,551.0,47.0,555,-0.0556622803541074,1.041190392892817
2,132.0,892,bus_1433,1,-0.2273215206548246,1.04788369729395,263.0,-555.0,892,-0.0719611684147431,1.0931579652836607
15,110.0,1281,bus_5086,5,-0.0394427547645499,1.051525458785351,2261.0,-6328.0,1281,0.5760181044748217,1.0470205942034223
3,132.0,1111,bus_1404,1,-0.2781440724070406,1.034263363501135,1160.0,345.0,1111,-0.3227711163127809,0.98756327762048
12,132.0,794,bus_4166,4,1.0416928123469902,0.954027067520788,-3848.0,-1764.0,794,0.1903266581464956,1.3768286122124913
13,10.5,663,bus_4042,4,1.057858828375316,0.9989252148529868,-2470.0,-1647.0,663,0.1310217380081028,1.494106338806289
9,15.75,1315,bus_3418,3,0.0285539907901526,1.0415403870095643,-411.0,4889.0,1315,0.1404092097631525,1.051681324530698
9,110.0,1326,bus_3369,3,-0.3343577613428835,1.0531862644872494,-12.0,4317.0,1326,-0.0930753430267231,1.0559517118945885
8,11.0,873,bus_3452,3,-0.3522177086327765,1.0374132690372215,-379.0,6634.0,873,-0.1458347170609412,1.0319686813792757
9,20.0,628,bus_3426,3,0.1477214438554325,1.0572809241666647,156.0,3718.0,628,0.0161789863284421,1.1491303161155362
14,11.0,171,bus_4472,4,0.9331449546207712,1.022381209982492,-1519.0,-3336.0,171,0.1176553130604501,1.4760510959671742
15,110.0,646,bus_5050,5,-0.0962503655715107,1.0644790909754962,1565.0,-5745.0,646,1.0263864493510533,0.9286259584531794
9,132.0,653,bus_3232,3,-0.2178791302441229,1.0419122614737608,383.0,5514.0,653,0.0420227465797802,1.063549857785637
8,132.0,345,bus_3194,3,-0.3178912915020374,1.0171431181809367,-1002.0,6107.0,345,-0.0683707093858716,1.0143409043508131
1,132.0,1154,bus_1026,1,-0.1019627669434323,1.0737695234199485,1948.0,2390.0,1154,-0.0141295315410153,1.0835569569626289
14,11.0,1764,bus_4470,4,0.9502295872376452,1.008634182462994,-1578.0,-3039.0,1764,0.1203769946131555,1.4340680505419356
14,11.5,1904,bus_4067,4,1.25280508191277,0.9319229066579664,-1983.0,-3394.0,1904,0.1215048766593889,1.4995353592155498
9,132.0,1505,bus_3498,3,-0.0056318621062126,1.0435269792169,404.0,3624.0,1505,0.0985448226528639,1.613313374492494
15,16.0,319,bus_5038,5,-0.1391272419519143,0.9874834231127834,1882.0,-5891.0,319,0.6365080840490125,0.9897353561791546
15,11.5,478,bus_5015,5,-0.3189297012004907,1.013709654443238,1365.0,-5371.0,478,0.532386164724061,1.0138816542850049
11,275.0,502,bus_3570,3,-0.2610007425965445,1.0631334766979443,35.0,3045.0,502,-0.1087712513098295,1.0371331963932309
8,132.0,748,bus_3089,3,-0.5189813115455717,1.0071935857456389,-1150.0,7315.0,748,-0.2112147535496958,1.0076168634660785
14,11.0,312,bus_4072,4,0.2037313317240637,1.039449962970876,-993.0,-2257.0,312,0.1621193868383709,1.039449797312455
4,330.0,758,bus_1158,1,-0.0353886991941571,1.047238776246006,1136.0,-1159.0,758,0.061101810828158,1.0522467155001014
13,275.0,1551,bus_4107,4,1.0174742349122765,1.0403632930073323,-2794.0,-1647.0,1551,0.121520130583393,1.7165371387625428
8,132.0,567,starbus_xf_3516_3584_3517_1,3,-0.4620051299674373,1.043552227268378,-1226.0,6747.0,567,-0.1141346213962642,1.048347096571279
13,33.0,1055,bus_4380,4,0.9561077357353198,1.023416014707176,-2074.0,-2338.0,1055,0.0189846568484415,1.3936180765467114
13,132.0,621,bus_4207,4,0.8811440058161899,0.9933016359664676,-1727.0,-1560.0,621,0.0589833051200992,1.4211822530656664
5,22.0,67,bus_1561,1,-0.0630945976895424,1.035991866464995,686.0,-2685.0,67,0.0497544666382948,1.190043005188914
4,132.0,831,starbus_xf_1296_1504_1505_2,1,-0.1410594149973799,1.086434804344482,603.0,-1175.0,831,-0.0259109724485324,1.0631921544844547
4,66.0,344,bus_1482,1,-0.1038241249378747,1.0495925418034815,860.0,-1643.0,344,0.1346672369086263,1.4428886883402634
4,33.0,1414,bus_1576,1,-0.3988898141780324,1.0494376321241956,861.0,-757.0,1414,-0.4446384010841929,0.9786933574426656
11,21.0,1638,bus_3445,3,-0.2185098015807581,1.0221868009277904,-277.0,2968.0,1638,-0.0315364310665642,1.036202229072199
6,0.6899999999999998,1739,bus_2002,2,-0.1492385449350989,1.0429335522671483,51.0,-4179.0,1739,0.1129627850456538,1.477588588327691
6,220.0,535,bus_2105,2,-0.3216407682288247,1.0446811005842624,364.0,-3128.0,535,0.1220410679347906,1.5573131390078785
10,132.0,1456,bus_3539,3,-0.1030484031737315,1.0753615090014146,1829.0,4401.0,1456,-0.7340703472568572,0.9653910373641464
1,132.0,1523,bus_1473,1,-0.2758900283254285,1.0399493675716578,1459.0,1657.0,1523,-0.0795484666664627,1.113569676560633
15,110.0,452,bus_5136,5,-0.1236581844875596,1.0200327842979684,1451.0,-6556.0,452,0.4608658024526382,1.0155834253664002
2,17.5,639,bus_1047,1,-0.1711833230671427,1.0017986471343925,792.0,555.0,639,-0.045525620424156,1.001794830973286
2,132.0,109,bus_1409,1,-0.3202316274777795,1.036549858393296,-38.0,-133.0,109,-0.3170245807750376,0.9976709906224476
11,11.0,320,bus_3328,3,-0.4496936889817006,1.0032366433000617,-888.0,2149.0,320,-0.3130086709362344,1.066106705991908
2,22.0,1119,bus_1036,1,0.147138048341147,0.9741242237559468,1257.0,1143.0,1119,0.1029102464909704,0.9741243137175576
10,132.0,217,bus_3288,3,-0.1150982911963263,1.069310593387503,1830.0,4476.0,217,-0.9681973993617022,0.7182727702620026
11,11.0,1187,bus_3398,3,-0.4208121822339326,1.0072678023240105,-1321.0,2053.0,1187,-0.2698833128598177,1.064895865308891
14,15.0,1789,bus_4057,4,1.0425040610494496,0.9998354674169004,-2100.0,-3196.0,1789,0.1230026486814347,1.4996188269209174
8,132.0,1063,bus_3152,3,-0.0432065313769157,1.0547698686532176,-685.0,5417.0,1063,0.1599412099290379,0.9229869921182298
13,66.0,821,bus_4325,4,0.980642555661022,1.0621884431144903,-1886.0,-1930.0,821,0.1285412148948401,1.41396291286899
13,275.0,2023,connection S7,4,0.0,1.0,,,2023,0.1203721795876645,1.731393229039338
14,66.0,1698,bus_4225,4,1.02109162523063,1.0006974775956257,-1983.0,-3864.0,1698,0.115271869199557,1.5202227612842714
2,132.0,1341,bus_1478,1,-0.3544728069213809,1.0508617417520452,597.0,-481.0,1341,-0.3867352346815207,0.9899049331941174
1,66.0,1726,bus_1600,1,-0.3648411697278478,1.0233133674423531,-1106.0,2014.0,1726,-0.1576665311997986,1.12264692258311
4,12.5,1960,bus_1075,1,0.1784858967276002,0.96689830339783,1455.0,-1491.0,1960,0.23122525534834,0.999666157186642
5,500.0,1891,bus_2203,2,-0.3331696804991536,1.0551643037053646,149.0,-3261.0,1891,0.1393839114695189,1.4481780222131904
4,11.5,933,bus_1060,1,0.3300151470327603,1.099999996591006,2211.0,-1861.0,933,0.0471106267642208,1.0999999592987686
15,220.0,2040,connection T5,5,0.0,1.0,,,2040,0.0,0.999999999399112
4,330.0,760,bus_1154,1,-0.0370008861767854,1.0367633553061375,1751.0,-1387.0,760,0.0996431682977037,1.0368151388829434
8,6.6,1478,bus_3433,3,-0.0401397936357989,1.0423253191191002,-787.0,5502.0,1478,0.1633890567361973,0.9100738393222524
13,66.0,1300,bus_4296,4,0.9646846837754942,1.024117188985438,-1884.0,-2362.0,1300,0.0407722817052376,1.3831745393901855
1,33.0,1621,bus_1629,1,-0.2693586568622987,1.0761008882860046,1875.0,1982.0,1621,-0.0815989272590047,1.1440096606449692
13,275.0,789,starbus_xf_4104_4045_4046_4,4,1.0578588284124684,0.9989252108001028,-2448.0,-1623.0,789,0.1310217379277044,1.4941063304863476
14,66.0,1600,bus_4252,4,1.0428925776106088,1.0067629386824593,-1965.0,-3341.0,1600,0.1221063428889749,1.51792705470465
5,22.0,820,bus_2079,2,-0.0604812637658978,0.9539021785133032,-465.0,-3534.0,820,0.8976015796910052,0.9430104585355537
11,110.0,1640,bus_3074,3,-0.0836565422635997,1.0455508413444714,-451.0,2806.0,1640,-0.0459774073754175,1.15443493327026
15,220.0,1517,bus_5168,5,-0.1177211695577784,1.0607537713963928,1771.0,-5848.0,1517,0.5683526793270183,1.0647779297090716
6,20.0,1853,bus_2046,2,-0.3405676746793104,1.024208327168653,1779.0,-4315.0,1853,0.1470017124812171,1.2315774452580053
3,132.0,765,bus_1349,1,-0.3455809979656964,1.0515013271446878,1492.0,-482.0,765,-0.4051637399909272,0.972507832251302
7,66.0,1689,bus_2244,2,0.0200276198070202,1.100000009590809,1502.0,-4440.0,1689,0.4731560162252367,1.135731551757099
15,13.8,1385,bus_5006,5,0.1194239890961916,1.0454662206866665,1874.0,-5702.0,1385,1.5010431331478995,1.045475303931688
8,132.0,1484,bus_3258,3,-0.2834881556662901,1.0380537153498852,-131.0,5997.0,1484,-0.0942134650546233,1.0379857697384545
15,110.0,1209,bus_5055,5,-0.097849153650614,1.062810168315004,1384.0,-5883.0,1209,1.024309850554301,0.9265941877500552
2,15.0,662,bus_1052,1,-0.1717268518860997,1.0366967119876718,771.0,602.0,662,-0.0456333917749663,1.0369901864648592
2,132.0,1564,bus_1128,1,-0.3604223281080917,1.0504383885764212,396.0,-547.0,1564,-0.3846971973195827,0.9938097457132532
9,66.0,659,bus_3121,3,-0.172511962172868,1.0402800076194323,-14.0,5595.0,659,0.0547425167355821,1.0402800077018788
1,66.0,1956,starbus_xf_1617_1027_1619_2,1,-0.0377730076710193,1.0285494702092532,2839.0,2850.0,1956,0.2027983842572331,1.0285494882315582
14,275.0,358,bus_4149,4,0.7890335322755946,0.9787890762553162,-1481.0,-2118.0,358,0.1256816534552994,1.5043613175773216
15,22.0,1061,bus_5240,5,-0.1628287167464265,1.0206458836274368,1925.0,-5907.0,1061,0.6125886609105053,1.0226291497973303
6,220.0,783,bus_2114,2,-0.4531853296572611,1.047427244427049,860.0,-3472.0,783,0.1010154584316857,1.1681850700403518
4,330.0,541,starbus_xf_2191_2029_2030_4,2,0.0364743882735615,0.9949908600102572,790.0,-1912.0,541,0.2645681266285104,0.994989789227532
15,16.0,862,bus_5041,5,-0.0256561701933768,1.0167840871672609,1749.0,-5712.0,862,0.7408956212781255,1.0167843253326725
13,66.0,1643,bus_4230,4,0.43397642047167,0.903709606821805,-2163.0,-830.0,1643,-0.7516171400269508,0.890945062996579
4,12.5,1365,bus_1074,1,0.1615966122042589,0.965371245779661,1419.0,-1517.0,1365,0.4377259929090411,0.9653709296692594
12,132.0,234,bus_4195,4,0.9664104460772572,1.0534248912821331,-2613.0,-1157.0,234,0.0684757708164269,1.290492589186926
14,66.0,1673,bus_4258,4,1.0159302473044904,1.0023286418696915,-2137.0,-3869.0,1673,0.113929803907279,1.5178233619605668
8,132.0,1878,bus_3483,3,-0.2337754220048105,1.0459063985078811,-322.0,5732.0,1878,-0.0324419425848831,1.0459064195508505
1,132.0,205,bus_1164,1,-0.1213047987431986,1.0788083881422366,1958.0,2291.0,205,-0.0154896278652966,1.0920357793232662
15,11.0,1304,bus_5198,5,-0.1598916813838495,1.01012559660622,1906.0,-6069.0,1304,0.455614689947501,1.0130908717690423
6,220.0,1747,bus_2122,2,-0.2625138787145463,1.0332599932298012,829.0,-3277.0,1747,0.1808413363338547,1.1798069181527029
7,66.0,298,bus_2068,2,-0.3508542849019797,1.0670430807013804,1328.0,-4651.0,298,0.1727993500398181,1.0670428455583667
5,0.65,816,bus_2074,2,0.1259124288195819,1.0137912743521351,-14.0,-3759.0,816,1.0444016258517246,1.3624720076934305
6,66.0,927,bus_2283,2,-0.3671257436045779,1.0198173039566152,132.0,-4155.0,927,0.0936663069452622,1.521577667791717
2,66.0,164,bus_1509,1,-0.3248897810024858,1.0313459681781223,93.0,860.0,164,-0.126993056855227,1.067481913544801
15,33.0,1378,bus_5133,5,-0.1486251806986272,1.0262362673510828,1850.0,-6217.0,1378,0.4575347025295198,1.032976476227971
4,16.0,380,bus_1029,1,-0.0993605191830963,1.0311464908998802,1319.0,-847.0,380,-0.0619952050549701,1.0027272881060212
6,66.0,1203,bus_2289,2,-0.5406634697130913,1.0341213791747277,809.0,-3443.0,1203,0.05717798967091,1.184463929664724
13,33.0,126,bus_4363,4,1.2787727904125596,0.9906050681564106,-2757.0,-1977.0,126,0.1814042132227153,1.219603463060552
14,132.0,226,bus_4215,4,0.4949805948195266,0.947835938571247,-1229.0,-2017.0,226,0.1122645317374817,1.405515897814853
8,132.0,1230,bus_3165,3,-0.2977558034463631,1.0385282086956815,-549.0,5738.0,1230,-0.0633504696558206,1.0361636024419243
6,11.0,553,bus_2340,2,-0.3282811322736795,0.9971379531306602,356.0,-3049.0,553,0.124056198422017,1.4936270934736549
8,66.0,951,bus_3071,3,-0.3378162320224493,1.0206981401348854,-1007.0,6335.0,951,0.2624904499324526,1.1447777413087776
12,33.0,985,bus_4372,4,1.0659150429240651,1.0430152106099846,-2924.0,-1824.0,985,0.1320579237264146,1.6736220828105786
2,500.0,2008,bus_txf_CNSW NNSW Option 1 (500/330 kV Hub 1 upgrades)_1,1,0.0,1.0,,,2008,0.0005634568788632,1.0602216306007903
11,11.0,1030,bus_3132,3,-0.3207540498047624,1.0290530387977057,-595.0,3285.0,1030,-0.221112450720077,1.004276673520531
3,66.0,644,bus_1538,1,-0.2900164946337579,0.9796829104432028,880.0,-123.0,644,-0.386315772869876,0.902947604829088
13,66.0,1776,bus_4071,4,0.9880086975304688,1.061405120998456,-1851.0,-1994.0,1776,0.150551919194507,1.425300395220355
3,11.0,689,bus_1555,1,-0.4031804817075688,1.023446616721662,1451.0,-458.0,689,-0.5835645976515893,0.8822564357248218
8,66.0,1161,bus_3046,3,-0.085383006084926,1.1000000100971563,-488.0,5391.0,1161,0.1278194432557223,0.752377064323599
13,132.0,1096,bus_4212,4,0.8814672283022017,0.9901377264870332,-1560.0,-1923.0,1096,0.0752609635970886,1.425390302566646
2,330.0,1173,bus_1126,1,0.0338152009332639,1.0493236826675787,1335.0,1359.0,1173,-0.0029590480553409,1.0634481698258098
11,10.5,1182,bus_3464,3,0.1568705381434683,0.9679155532035068,-1101.0,2924.0,1182,-0.0799244952596785,1.1078253769809243
14,11.0,1521,bus_4439,4,0.9889224944638554,1.0013380821340374,-2177.0,-3163.0,1521,0.1085292582757829,1.5006582460543525
8,132.0,512,starbus_xf_3629_3454_3456_2,3,-0.4653742385181844,0.9263843094491416,-1363.0,6871.0,512,-0.1155192298832104,0.9291036320134058
14,33.0,1371,bus_4153,4,0.3903004993334025,1.1000000106408856,-1009.0,-3162.0,1371,0.3434732971718477,1.074910095143816
15,11.0,471,bus_5238,5,-0.1802959018332863,1.077269683539932,1715.0,-6284.0,471,0.4139414363747255,1.0780298272908375
6,66.0,493,bus_2225,2,-0.4798705217972482,0.9829272382639248,341.0,-4144.0,493,0.1057895028025297,1.399446184579997
6,22.0,1390,bus_2326,2,-0.4478941967476579,1.037066920308325,672.0,-4086.0,1390,0.1063379388850731,1.2321803128626032
8,132.0,361,bus_3285,3,-0.3003870632221224,1.0300400058636123,-565.0,5797.0,361,-0.0705875523609492,1.030040023251641
14,0.6899999999999998,1874,bus_4079,4,0.634211806563858,1.1000000092393611,-952.0,-2920.0,1874,0.2694379880055083,1.1604334518203696
9,132.0,1884,bus_3054,3,-0.1061294288424718,1.0626043519910244,620.0,5207.0,1884,0.1654344209691288,1.1087856469427957
4,15.75,1397,bus_1071,1,-0.0881628578695439,1.056281622430689,795.0,-1987.0,1397,0.1835036506114142,1.0562859482155722
9,20.0,1140,bus_3588,3,0.0147365463250194,1.0407853849630182,-36.0,4897.0,1140,0.1940173941420009,1.0050045363891906
2,33.0,397,bus_1526,1,-0.1888689873225428,1.047778883797983,695.0,159.0,397,-0.1645449323541444,1.036506220648154
13,132.0,1503,bus_4204,4,0.928409250052623,1.022499312059361,-1944.0,-1667.0,1503,0.0686253989420918,1.4524174964282297
7,66.0,808,bus_2242,2,-0.1575868185845766,1.0684372213415887,1398.0,-4306.0,808,0.3005710612336602,1.168575244372264
5,15.0,1026,bus_2026,2,0.0297147457196765,0.9924945767922304,792.0,-1904.0,1026,0.2509092206801348,1.003835999103934
13,132.0,1452,bus_4194,4,0.9546373719914628,1.0345310002596304,-2042.0,-1799.0,1452,0.0816256012883167,1.4694352576672962
3,132.0,4,bus_1530,1,-0.3546414265864551,1.0511173027068492,952.0,-714.0,4,-0.4038829737543098,0.9810158775783188
14,11.0,1955,bus_4433,4,0.9844158723304552,1.0003640377224274,-2221.0,-3419.0,1955,0.1103668988540009,1.5310005573972472
1,132.0,221,bus_1207,1,-0.2305165143767162,1.0696783665713685,1327.0,1555.0,221,-0.0571310057411752,1.1280797023955922
