name,number_from,name_from,base_voltage_from,angle_from,magnitude_from,area_from,number_to,name_to,base_voltage_to,angle_to,magnitude_to,area_to,line_type,rating,x_from,y_from,x_to,y_to,geometry
bus_4002-bus_4109-i_line_4002_to_4109_1_cp,856,bus_4002,275.0,1.026466387898091,1.06298,13,1778,bus_4109,275.0,1.030563294181589,1.0674054340462389,13,ac,509.0,-2616,-1803,-2836,-1815,"LINESTRING (-2616 -1803, -2836 -1815)"
bus_4107-bus_4109-i_connection S5,1551,bus_4107,275.0,1.0174742349122765,1.0403632930073323,13,1778,bus_4109,275.0,1.030563294181589,1.0674054340462389,13,ac,950.0,-2794,-1647,-2836,-1815,"LINESTRING (-2794 -1647, -2836 -1815)"
bus_4107-bus_4109-i_line_4107_to_4109_1_cp,1551,bus_4107,275.0,1.0174742349122765,1.0403632930073323,13,1778,bus_4109,275.0,1.030563294181589,1.0674054340462389,13,ac,518.0,-2794,-1647,-2836,-1815,"LINESTRING (-2794 -1647, -2836 -1815)"
bus_3163-bus_3504-i_line_3163_to_3504_1_cp,168,bus_3163,110.0,-0.34499324436588796,1.0397419610250982,11,1783,bus_3504,110.0,-0.3255137120306017,1.0462500904038095,11,ac,169.0,-544,2719,-479,2780,"LINESTRING (-544 2719, -479 2780)"
bus_3163-bus_3504-i_line_3163_to_3504_2_cp,168,bus_3163,110.0,-0.34499324436588796,1.0397419610250982,11,1783,bus_3504,110.0,-0.3255137120306017,1.0462500904038095,11,ac,174.0,-544,2719,-479,2780,"LINESTRING (-544 2719, -479 2780)"
bus_3471-bus_3504-i_line_3471_to_3504_2_cp,558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,1783,bus_3504,110.0,-0.3255137120306017,1.0462500904038095,11,ac,178.0,-478,2930,-479,2780,"LINESTRING (-478 2930, -479 2780)"
bus_3471-bus_3504-i_line_3471_to_3504_1_cp,558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,1783,bus_3504,110.0,-0.3255137120306017,1.0462500904038095,11,ac,182.0,-478,2930,-479,2780,"LINESTRING (-478 2930, -479 2780)"
bus_3378-bus_3504-i_line_3378_to_3504_2_cp,1116,bus_3378,110.0,-0.32828725629256744,1.0398436743135053,11,1783,bus_3504,110.0,-0.3255137120306017,1.0462500904038095,11,ac,99.0,-422,2700,-479,2780,"LINESTRING (-422 2700, -479 2780)"
bus_3322-bus_3504-i_line_3322_to_3504_1_cp,1784,bus_3322,110.0,-0.33368599613714023,1.0380823803869108,11,1783,bus_3504,110.0,-0.3255137120306017,1.0462500904038095,11,ac,109.00000000000001,-411,2737,-479,2780,"LINESTRING (-411 2737, -479 2780)"
bus_4123-bus_4238-i_line_4123_to_4239_1_pi,1575,bus_4123,66.0,1.0006019692503627,1.016343278966448,13,1787,bus_4238,66.0,0.9927309664793972,1.0287121183508314,13,ac,78.0,-2190,-2878,-2202,-2504,"LINESTRING (-2190 -2878, -2202 -2504)"
bus_2106-bus_2129-i_line_2106_to_2129_1_cp,654,bus_2106,220.0,-0.21552359040263752,1.0658374554325856,5,1788,bus_2129,220.0,-0.17367800907450845,1.0799437918915316,5,ac,328.0,146,-3531,165,-3371,"LINESTRING (146 -3531, 165 -3371)"
bus_2017-bus_2129-i_line_2017_to_2353_2_pi,1489,bus_2017,220.0,-0.17401909843294724,1.099999965147507,5,1788,bus_2129,220.0,-0.17367800907450845,1.0799437918915316,5,ac,1463.0,108,-3479,165,-3371,"LINESTRING (108 -3479, 165 -3371)"
bus_3558-bus_3591-i_line_3558_to_3591_1_cp,563,bus_3558,275.0,-0.20035251095205087,1.0556265742422064,9,1790,bus_3591,275.0,-0.26105501213304355,1.0536492981037135,8,ac,543.0,-869,5466,-1070,5934,"LINESTRING (-869 5466, -1070 5934)"
bus_3558-bus_3591-i_line_3558_to_3591_2_cp,563,bus_3558,275.0,-0.20035251095205087,1.0556265742422064,9,1790,bus_3591,275.0,-0.26105501213304355,1.0536492981037135,8,ac,684.0,-869,5466,-1070,5934,"LINESTRING (-869 5466, -1070 5934)"
bus_3558-bus_3591-i_line_3558_to_3591_3_cp,563,bus_3558,275.0,-0.20035251095205087,1.0556265742422064,9,1790,bus_3591,275.0,-0.26105501213304355,1.0536492981037135,8,ac,727.0,-869,5466,-1070,5934,"LINESTRING (-869 5466, -1070 5934)"
bus_3561-bus_3591-i_line_3561_to_3591_3_cp,849,bus_3561,275.0,-0.31434289447924096,1.0395799062155262,8,1790,bus_3591,275.0,-0.26105501213304355,1.0536492981037135,8,ac,546.0,-1250,6362,-1070,5934,"LINESTRING (-1250 6362, -1070 5934)"
bus_3561-bus_3591-i_line_3561_to_3591_2_cp,849,bus_3561,275.0,-0.31434289447924096,1.0395799062155262,8,1790,bus_3591,275.0,-0.26105501213304355,1.0536492981037135,8,ac,547.0,-1250,6362,-1070,5934,"LINESTRING (-1250 6362, -1070 5934)"
bus_3561-bus_3591-i_line_3561_to_3591_1_cp,849,bus_3561,275.0,-0.31434289447924096,1.0395799062155262,8,1790,bus_3591,275.0,-0.26105501213304355,1.0536492981037135,8,ac,548.0,-1250,6362,-1070,5934,"LINESTRING (-1250 6362, -1070 5934)"
bus_3561-bus_3591-i_connection Q4,849,bus_3561,275.0,-0.31434289447924096,1.0395799062155262,8,1790,bus_3591,275.0,-0.26105501213304355,1.0536492981037135,8,ac,800.0,-1250,6362,-1070,5934,"LINESTRING (-1250 6362, -1070 5934)"
bus_1196-bus_1241-i_line_1196_to_1241_1_cp,433,bus_1196,132.0,-0.2211597162271893,1.0663407204536905,2,1802,bus_1241,132.0,-0.23647593336990677,1.0604494131458382,2,ac,197.0,582,839,450,985,"LINESTRING (582 839, 450 985)"
bus_1239-bus_1241-i_line_1239_to_1394_1_cp,506,bus_1239,132.0,-0.23834140528216413,1.0593811098673116,1,1802,bus_1241,132.0,-0.23647593336990677,1.0604494131458382,2,ac,184.0,380,1278,450,985,"LINESTRING (380 1278, 450 985)"
bus_5215-bus_5220-i_line_5215_to_5220_2_cp,522,bus_5215,22.0,-0.2323759978381291,0.9952019650462117,15,1806,bus_5220,22.0,-0.23248409199511316,0.9969384774676301,15,ac,17.0,711,-5677,627,-5695,"LINESTRING (711 -5677, 627 -5695)"
bus_5215-bus_5220-i_line_5215_to_5220_3_cp,522,bus_5215,22.0,-0.2323759978381291,0.9952019650462117,15,1806,bus_5220,22.0,-0.23248409199511316,0.9969384774676301,15,ac,17.0,711,-5677,627,-5695,"LINESTRING (711 -5677, 627 -5695)"
bus_4117-bus_4131-i_line_4117_to_4131_1_cp,280,bus_4117,275.0,0.9953587318476333,1.0585945060804445,13,1808,bus_4131,275.0,0.9584543283666129,1.06298,13,ac,532.0,-2144,-1797,-1843,-2005,"LINESTRING (-2144 -1797, -1843 -2005)"
bus_4094-bus_4131-i_line_4124_to_4131_1_cp,1171,bus_4094,275.0,1.0117435992398853,1.0535789757876575,13,1808,bus_4131,275.0,0.9584543283666129,1.06298,13,ac,671.0,-2143,-2100,-1843,-2005,"LINESTRING (-2143 -2100, -1843 -2005)"
bus_1189-bus_1305-i_line_1189_to_1305_1_cp,170,bus_1189,132.0,-0.32658829402484385,1.0491512002520478,2,1809,bus_1305,132.0,-0.33869201367965046,1.0451935381448778,2,ac,269.0,732,-450,853,-451,"LINESTRING (732 -450, 853 -451)"
bus_3076-bus_3401-i_line_3076_to_3401_1_cp,1042,bus_3076,66.0,-0.36107667262090126,1.0427776756922158,8,1811,bus_3401,66.0,-0.3609493506350176,1.0420128034583607,8,ac,52.0,-947,6840,-896,6940,"LINESTRING (-947 6840, -896 6940)"
bus_3375-bus_3401-i_line_3375_to_3401_1_cp,1313,bus_3375,66.0,-0.3610718384743721,1.0415445781298065,8,1811,bus_3401,66.0,-0.3609493506350176,1.0420128034583607,8,ac,53.0,-857,7043,-896,6940,"LINESTRING (-857 7043, -896 6940)"
bus_3147-bus_3401-i_line_3147_to_3401_1_cp,1482,bus_3147,66.0,-0.3605440975489456,1.0444408204922224,8,1811,bus_3401,66.0,-0.3609493506350176,1.0420128034583607,8,ac,51.0,-828,6943,-896,6940,"LINESTRING (-828 6943, -896 6940)"
bus_1289-bus_1388-i_line_1289_to_1388_1_cp,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,1812,bus_1388,132.0,-0.34653698063164734,1.0513094153047187,3,ac,128.0,970,-499,1114,-526,"LINESTRING (970 -499, 1114 -526)"
bus_5101-bus_5103-i_line_5101_to_5103_1_cp,112,bus_5101,110.0,-0.1170001399030742,1.0271869016938635,15,1813,bus_5103,110.0,-0.11631195532986936,1.0278241149202663,15,ac,112.00000000000001,715,-6409,796,-6353,"LINESTRING (715 -6409, 796 -6353)"
bus_5090-bus_5103-i_line_5090_to_5103_1_cp,1463,bus_5090,110.0,-0.10990753844575163,1.0312378460363154,15,1813,bus_5103,110.0,-0.11631195532986936,1.0278241149202663,15,ac,119.0,898,-6262,796,-6353,"LINESTRING (898 -6262, 796 -6353)"
bus_1115-bus_1132-i_line_1115_to_1132_1_cp,712,bus_1115,330.0,0.048288859549572134,1.0494051462123728,2,1815,bus_1132,330.0,-0.14359099617277354,1.0270742507729493,2,ac,802.9999999999999,1161,1128,897,993,"LINESTRING (1161 1128, 897 993)"
bus_1115-bus_1132-i_connection N3,712,bus_1115,330.0,0.048288859549572134,1.0494051462123728,2,1815,bus_1132,330.0,-0.14359099617277354,1.0270742507729493,2,ac,725.0,1161,1128,897,993,"LINESTRING (1161 1128, 897 993)"
bus_1145-bus_1132-i_connection N1,1022,bus_1145,330.0,-0.006458631039706832,1.027,2,1815,bus_1132,330.0,-0.14359099617277354,1.0270742507729493,2,ac,500.0,1363,1597,897,993,"LINESTRING (1363 1597, 897 993)"
bus_1091-bus_1132-i_line_1091_to_1132_2_cp,1332,bus_1091,330.0,-0.11966941656059205,1.027,2,1815,bus_1132,330.0,-0.14359099617277354,1.0270742507729493,2,ac,779.0,759,719,897,993,"LINESTRING (759 719, 897 993)"
bus_1091-bus_1132-i_line_1091_to_1132_1_cp,1332,bus_1091,330.0,-0.11966941656059205,1.027,2,1815,bus_1132,330.0,-0.14359099617277354,1.0270742507729493,2,ac,787.0,759,719,897,993,"LINESTRING (759 719, 897 993)"
bus_3023-bus_3114-i_line_3023_to_3114_1_cp,1356,bus_3023,132.0,-0.31702767651609315,1.018928938650691,8,1829,bus_3114,132.0,-0.33450791211479214,1.017590850360506,8,ac,114.99999999999999,-1314,5960,-1373,6081,"LINESTRING (-1314 5960, -1373 6081)"
bus_1199-bus_1480-i_line_1199_to_1480_2_cp,582,bus_1199,132.0,-0.08185872569532102,1.0723766136022048,4,1835,bus_1480,132.0,-0.08816285729835258,1.0655397428790028,4,ac,466.9769533587191,944,-1807,858,-1966,"LINESTRING (944 -1807, 858 -1966)"
bus_1199-bus_1480-i_line_1199_to_1480_1_cp,582,bus_1199,132.0,-0.08185872569532102,1.0723766136022048,4,1835,bus_1480,132.0,-0.08816285729835258,1.0655397428790028,4,ac,459.14668332342,944,-1807,858,-1966,"LINESTRING (944 -1807, 858 -1966)"
bus_1308-bus_1480-i_line_1308_to_1480_1_cp,897,bus_1308,132.0,-0.19028501962548,1.0463820573338398,4,1835,bus_1480,132.0,-0.08816285729835258,1.0655397428790028,4,ac,141.0,863,-2112,858,-1966,"LINESTRING (863 -2112, 858 -1966)"
bus_3412-bus_3413-i_line_3412_to_3413_2_cp,456,bus_3412,110.0,-0.32999882394897945,1.051384631148032,11,1837,bus_3413,110.0,-0.3382426176333413,1.0474988878511744,11,ac,196.0,-328,2956,-187,2958,"LINESTRING (-328 2956, -187 2958)"
bus_3302-bus_3413-i_line_3333_to_3413_1_cp,1011,bus_3302,110.0,-0.3425023707203655,1.0455652274023228,11,1837,bus_3413,110.0,-0.3382426176333413,1.0474988878511744,11,ac,217.0,66,3102,-187,2958,"LINESTRING (66 3102, -187 2958)"
bus_3411-bus_3413-i_line_3411_to_3413_1_cp,1243,bus_3411,110.0,-0.3298407167220202,1.0514236852243597,11,1837,bus_3413,110.0,-0.3382426176333413,1.0474988878511744,11,ac,208.0,-327,2944,-187,2958,"LINESTRING (-327 2944, -187 2958)"
bus_3263-bus_3530-i_line_3263_to_3530_2_cp,976,bus_3263,132.0,0.026318581599284522,1.0714190289464862,9,1842,bus_3530,132.0,0.016402100071869218,1.0737176770047565,9,ac,345.0,-1368,4590,-1231,4614,"LINESTRING (-1368 4590, -1231 4614)"
bus_4343-bus_4344-i_line_4343_to_4344_1_cp,1016,bus_4343,66.0,0.9810269674543147,1.0172405712639765,13,1846,bus_4344,66.0,0.9843789501461043,1.02051127097489,13,ac,56.99999999999999,-2613,-2221,-2551,-2153,"LINESTRING (-2613 -2221, -2551 -2153)"
bus_1205-bus_1228-i_line_1205_to_1214_1_cp,1971,bus_1205,132.0,-0.15197677827898076,1.071966265280852,2,1847,bus_1228,132.0,-0.20963001060275244,1.0524020782259105,2,ac,199.0,141,-289,-219,-287,"LINESTRING (141 -289, -219 -287)"
bus_1205-bus_1228-i_line_1205_to_1359_1_cp,1971,bus_1205,132.0,-0.15197677827898076,1.071966265280852,2,1847,bus_1228,132.0,-0.20963001060275244,1.0524020782259105,2,ac,196.0,141,-289,-219,-287,"LINESTRING (141 -289, -219 -287)"
bus_1117-bus_1140-i_line_1117_to_1140_1_cp,50,bus_1117,330.0,-0.2673609081614541,1.0458847725856544,2,1855,bus_1140,330.0,-0.25880976868315786,1.04751461269572,2,ac,806.0,764,27,828,-241,"LINESTRING (764 27, 828 -241)"
bus_1093-bus_1140-i_line_1093_to_1140_1_cp,532,bus_1093,330.0,-0.21074201642209472,1.0519109370979751,2,1855,bus_1140,330.0,-0.25880976868315786,1.04751461269572,2,ac,774.0,703,45,828,-241,"LINESTRING (703 45, 828 -241)"
bus_1110-bus_1140-i_line_1110_to_1511_1_cp,648,bus_1110,330.0,-0.2789176960380519,1.0499167082060359,3,1855,bus_1140,330.0,-0.25880976868315786,1.04751461269572,2,ac,877.0,1136,-413,828,-241,"LINESTRING (1136 -413, 828 -241)"
bus_1105-bus_1140-i_line_1105_to_1140_1_cp,751,bus_1105,330.0,-0.153138413887704,1.0332602139842961,2,1855,bus_1140,330.0,-0.25880976868315786,1.04751461269572,2,ac,851.0,985,-570,828,-241,"LINESTRING (985 -570, 828 -241)"
bus_1112-bus_1140-i_line_1112_to_1140_1_cp,1363,bus_1112,330.0,-0.239922803799608,1.0445303645537916,3,1855,bus_1140,330.0,-0.25880976868315786,1.04751461269572,2,ac,772.0,795,-151,828,-241,"LINESTRING (795 -151, 828 -241)"
bus_1172-bus_1247-i_line_1172_to_1247_1_cp,211,bus_1172,132.0,-0.11718100369776445,1.0615383133719858,4,1856,bus_1247,132.0,-0.13511313795717161,1.0589883265490898,4,ac,235.0,1175,-2112,1128,-2184,"LINESTRING (1175 -2112, 1128 -2184)"
bus_1139-bus_1247-i_line_1139_to_1247_1_cp,1877,bus_1139,132.0,-0.17168932518283503,1.045569616396981,4,1856,bus_1247,132.0,-0.13511313795717161,1.0589883265490898,4,ac,143.0,1042,-2200,1128,-2184,"LINESTRING (1042 -2200, 1128 -2184)"
bus_1283-bus_1336-i_line_1283_to_1336_1_cp,111,bus_1283,132.0,-0.223820379514656,1.0681931088675378,1,1857,bus_1336,132.0,-0.2268434481690703,1.0668586451901172,1,ac,238.0,872,1361,901,1394,"LINESTRING (872 1361, 901 1394)"
bus_1183-bus_1336-i_line_1183_to_1337_1_cp,169,bus_1183,132.0,-0.21727407253276435,1.070879306516803,1,1857,bus_1336,132.0,-0.2268434481690703,1.0668586451901172,1,ac,231.99999999999997,820,1294,901,1394,"LINESTRING (820 1294, 901 1394)"
bus_1183-bus_1336-i_line_1183_to_1336_1_cp,169,bus_1183,132.0,-0.21727407253276435,1.070879306516803,1,1857,bus_1336,132.0,-0.2268434481690703,1.0668586451901172,1,ac,225.0,820,1294,901,1394,"LINESTRING (820 1294, 901 1394)"
bus_1262-bus_1336-i_line_1262_to_1336_1_cp,1183,bus_1262,132.0,-0.21422045158311337,1.0728298104569711,1,1857,bus_1336,132.0,-0.2268434481690703,1.0668586451901172,1,ac,155.0,991,1375,901,1394,"LINESTRING (991 1375, 901 1394)"
bus_1191-bus_1253-i_line_1191_to_1253_1_cp,1059,bus_1191,132.0,-0.33456940802064333,1.06298,2,1860,bus_1253,132.0,-0.33458383942689623,1.0576635028763088,2,ac,193.0,313,384,244,419,"LINESTRING (313 384, 244 419)"
bus_1204-bus_1475-i_line_1204_to_1475_1_cp,106,bus_1204,132.0,-0.057252352624369604,1.0614524017422307,4,1861,bus_1475,132.0,-0.06674285461186588,1.0560510635867362,4,ac,265.0,2049,-1463,2136,-1462,"LINESTRING (2049 -1463, 2136 -1462)"
bus_1306-bus_1475-i_line_1306_to_1475_1_cp,1527,bus_1306,132.0,-0.07040354321874472,1.0537293676854083,4,1861,bus_1475,132.0,-0.06674285461186588,1.0560510635867362,4,ac,278.0,2113,-1416,2136,-1462,"LINESTRING (2113 -1416, 2136 -1462)"
bus_1177-bus_1314-i_line_1177_to_1314_1_cp,1263,bus_1177,132.0,-0.12229685258103734,1.045409488214635,4,1867,bus_1314,132.0,-0.1484473133640753,1.031001158462075,4,ac,196.0,723,-891,711,-970,"LINESTRING (723 -891, 711 -970)"
bus_1273-bus_1419-i_line_1273_to_1419_1_cp,330,bus_1273,132.0,-0.13437256310300563,1.0768928732576466,1,1872,bus_1419,132.0,-0.1614906697722875,1.0741056237405284,1,ac,167.0,2120,2328,2191,2245,"LINESTRING (2120 2328, 2191 2245)"
bus_1392-bus_1419-i_line_1392_to_1419_1_cp,725,bus_1392,132.0,-0.1705562171052344,1.0697868697954822,1,1872,bus_1419,132.0,-0.1614906697722875,1.0741056237405284,1,ac,131.0,2133,2144,2191,2245,"LINESTRING (2133 2144, 2191 2245)"
bus_4210-bus_4211-i_line_4210_to_4211_1_cp,33,bus_4210,132.0,0.843764031304218,0.9756478861167076,13,1875,bus_4211,132.0,0.8515084822106441,0.9782700329085028,13,ac,208.0,-1444,-1776,-1506,-1837,"LINESTRING (-1444 -1776, -1506 -1837)"
bus_3241-bus_3483-i_line_3241_to_3483_1_cp,194,bus_3241,132.0,-0.24197741687788935,1.057991394548808,8,1878,bus_3483,132.0,-0.23377542200481055,1.0536492981037135,8,ac,165.0,-826,5825,-822,5732,"LINESTRING (-826 5825, -822 5732)"
bus_3201-bus_3483-i_line_3201_to_3483_3_cp,460,bus_3201,132.0,-0.2701556150962964,1.038769651591121,8,1878,bus_3483,132.0,-0.23377542200481055,1.0536492981037135,8,ac,179.0,-759,5917,-822,5732,"LINESTRING (-759 5917, -822 5732)"
bus_3201-bus_3483-i_line_3201_to_3483_1_cp,460,bus_3201,132.0,-0.2701556150962964,1.038769651591121,8,1878,bus_3483,132.0,-0.23377542200481055,1.0536492981037135,8,ac,171.0,-759,5917,-822,5732,"LINESTRING (-759 5917, -822 5732)"
bus_3201-bus_3483-i_line_3201_to_3483_2_cp,460,bus_3201,132.0,-0.2701556150962964,1.038769651591121,8,1878,bus_3483,132.0,-0.23377542200481055,1.0536492981037135,8,ac,167.0,-759,5917,-822,5732,"LINESTRING (-759 5917, -822 5732)"
bus_3111-bus_3483-i_line_3111_to_3483_1_cp,556,bus_3111,132.0,-0.26565147665868355,1.0358414912627192,8,1878,bus_3483,132.0,-0.23377542200481055,1.0536492981037135,8,ac,175.0,-938,5832,-822,5732,"LINESTRING (-938 5832, -822 5732)"
bus_3108-bus_3483-i_line_3108_to_3483_1_cp,714,bus_3108,132.0,-0.2821613527940783,1.0344986467366872,8,1878,bus_3483,132.0,-0.23377542200481055,1.0536492981037135,8,ac,175.0,-693,5928,-822,5732,"LINESTRING (-693 5928, -822 5732)"
bus_3160-bus_3483-i_line_3160_to_3483_1_cp,850,bus_3160,132.0,-0.23997248264631194,1.0545887406010024,8,1878,bus_3483,132.0,-0.23377542200481055,1.0536492981037135,8,ac,119.0,-782,5815,-822,5732,"LINESTRING (-782 5815, -822 5732)"
bus_3161-bus_3483-i_line_3161_to_3483_1_cp,1242,bus_3161,132.0,-0.294014035081664,1.0536492981037135,8,1878,bus_3483,132.0,-0.23377542200481055,1.0536492981037135,8,ac,172.0,-946,5782,-822,5732,"LINESTRING (-946 5782, -822 5732)"
bus_3242-bus_3483-i_line_3242_to_3483_1_cp,1444,bus_3242,132.0,-0.2651033327115655,1.0560832294802565,8,1878,bus_3483,132.0,-0.23377542200481055,1.0536492981037135,8,ac,157.0,-803,5828,-822,5732,"LINESTRING (-803 5828, -822 5732)"
bus_1199-bus_1479-i_line_1199_to_1479_1_cp,582,bus_1199,132.0,-0.08185872569532102,1.0723766136022048,4,1881,bus_1479,132.0,-0.0925728471311933,1.0680364430731994,4,ac,143.0,944,-1807,893,-1656,"LINESTRING (944 -1807, 893 -1656)"
bus_1414-bus_1479-i_line_1414_to_1479_1_cp,960,bus_1414,132.0,-0.09771628078299344,1.0707676762122318,4,1881,bus_1479,132.0,-0.0925728471311933,1.0680364430731994,4,ac,146.0,867,-1501,893,-1656,"LINESTRING (867 -1501, 893 -1656)"
bus_2158-bus_2164-i_line_2158_to_2164_1_cp,1732,bus_2158,220.0,-0.47148617238108415,1.06298,7,1883,bus_2164,220.0,-0.4635104870103187,1.06298,6,ac,375.0,988,-3853,937,-3740,"LINESTRING (988 -3853, 937 -3740)"
bus_2158-bus_2164-i_line_2158_to_2164_2_cp,1732,bus_2158,220.0,-0.47148617238108415,1.06298,7,1883,bus_2164,220.0,-0.4635104870103187,1.06298,6,ac,386.0,988,-3853,937,-3740,"LINESTRING (988 -3853, 937 -3740)"
bus_3050-bus_3054-i_line_3050_to_3054_1_cp,1699,bus_3050,132.0,-0.04278898129703181,1.0726667775630871,9,1884,bus_3054,132.0,-0.10612942884247185,1.0626043519910244,9,ac,114.99999999999999,123,5110,120,5207,"LINESTRING (123 5110, 120 5207)"
bus_1397-bus_1630-i_line_1397_to_1630_1_cp,191,bus_1397,132.0,-0.2516276602516919,1.068617256129386,1,1886,bus_1630,132.0,-0.2438117628984174,1.0684991139826105,1,ac,215.0,927,1615,907,1571,"LINESTRING (927 1615, 907 1571)"
bus_1621-bus_1630-i_line_1621_to_1630_1_cp,1435,bus_1621,132.0,-0.23060784317350894,1.0685862295503696,1,1886,bus_1630,132.0,-0.2438117628984174,1.0684991139826105,1,ac,252.0,875,1476,907,1571,"LINESTRING (875 1476, 907 1571)"
bus_1098-bus_1125-i_line_1098_to_1125_1_cp,1299,bus_1098,330.0,-0.09999432656131109,1.0518072108466041,2,1890,bus_1125,330.0,-0.060686277748981596,1.0504738640700926,4,ac,656.0,818,-295,978,-738,"LINESTRING (818 -295, 978 -738)"
bus_1347-bus_1027-i_line_1298_to_1347_2_cp_merged_with_line_1027_to_1298_2_cp,795,bus_1347,132.0,-0.06699516559382872,1.0111386792028951,1,1893,bus_1027,132.0,-0.03777301017068343,1.02449,1,ac,130.0,2504,2612,2751,2808,"LINESTRING (2504 2612, 2751 2808)"
bus_2039-bus_2145-i_line_2039_to_2354_2_pi_merged_with_line_2145_to_2354_1_pi,1079,bus_2039,220.0,-0.24103981738751343,1.08734,6,1894,bus_2145,220.0,-0.24061856470367618,1.0736215324464824,6,ac,1525.0,305,-3604,326,-3443,"LINESTRING (305 -3604, 326 -3443)"
bus_2108-bus_2145-i_line_2108_to_2145_1_cp,1109,bus_2108,220.0,-0.30855637461874924,1.0532988022902285,6,1894,bus_2145,220.0,-0.24061856470367618,1.0736215324464824,6,ac,300.0,380,-3402,326,-3443,"LINESTRING (380 -3402, 326 -3443)"
bus_1164-bus_1447-i_line_1164_to_1447_1_cp,205,bus_1164,132.0,-0.12130479874319865,1.0788083881422366,1,1895,bus_1447,132.0,-0.1426270696088529,1.075529417323442,1,ac,181.0,1958,2291,2034,2210,"LINESTRING (1958 2291, 2034 2210)"
bus_1334-bus_1447-i_line_1334_to_1447_1_cp,1235,bus_1334,132.0,-0.2003320651590597,1.0559928471673572,1,1895,bus_1447,132.0,-0.1426270696088529,1.075529417323442,1,ac,133.0,1976,2090,2034,2210,"LINESTRING (1976 2090, 2034 2210)"
bus_4236-bus_4038-i_line_4236_to_4237_1_cp,888,bus_4236,66.0,0.984132707008711,1.0235315374257128,13,1898,bus_4038,66.0,0.9836521077075935,1.0227210926830632,13,ac,122.0,-2396,-2385,-2644,-2675,"LINESTRING (-2396 -2385, -2644 -2675)"
bus_2068-bus_2262-i_line_2068_to_2262_1_cp,298,bus_2068,66.0,-0.3508542849019797,0.9999037036198694,7,1899,bus_2262,66.0,-0.37631662860395104,1.059727136520149,7,ac,76.0,1328,-4651,1307,-4462,"LINESTRING (1328 -4651, 1307 -4462)"
bus_2255-bus_2262-i_line_2255_to_2262_2_cp,1270,bus_2255,66.0,-0.35818359199444055,1.0508522017709232,7,1899,bus_2262,66.0,-0.37631662860395104,1.059727136520149,7,ac,83.0,1320,-4352,1307,-4462,"LINESTRING (1320 -4352, 1307 -4462)"
bus_1292-bus_1297-i_line_1292_to_1297_1_cp,957,bus_1292,132.0,-0.12791331430723776,1.0967596555910133,4,1900,bus_1297,132.0,-0.20695122322522344,1.0445228182569324,4,ac,148.0,863,-2165,837,-2208,"LINESTRING (863 -2165, 837 -2208)"
bus_4107-bus_4113-i_line_4107_to_4113_1_cp,1551,bus_4107,275.0,1.0174742349122765,1.0403632930073323,13,1902,bus_4113,275.0,0.851857266270446,1.0259241451495906,13,ac,539.0,-2794,-1647,-2983,-1700,"LINESTRING (-2794 -1647, -2983 -1700)"
bus_3519-bus_3534-i_line_3519_to_3534_1_cp,143,bus_3519,110.0,-0.2799859192439419,1.0612453115322213,11,1903,bus_3534,110.0,-0.2658797807217347,1.0548350460811975,11,ac,128.0,-885,3246,-938,3182,"LINESTRING (-885 3246, -938 3182)"
bus_3131-bus_3534-i_line_3131_to_3534_1_cp,349,bus_3131,110.0,-0.2749659909214733,1.0581688520918842,11,1903,bus_3534,110.0,-0.2658797807217347,1.0548350460811975,11,ac,136.0,-1005,3251,-938,3182,"LINESTRING (-1005 3251, -938 3182)"
bus_3390-bus_3534-i_line_3390_to_3534_2_cp,414,bus_3390,110.0,-0.2694075928195167,1.051897148302163,11,1903,bus_3534,110.0,-0.2658797807217347,1.0548350460811975,11,ac,132.0,-1030,3163,-938,3182,"LINESTRING (-1030 3163, -938 3182)"
