geometry,name,from_bus,to_bus,transformer
"LINESTRING (1063 2437, 1349 2391)",line_1109_to_1143_1_cp,bus_1109,bus_1142,false
"LINESTRING (-1250 6362, -1211 6608)",xf_3486_3561_3488_2_3winding_transformer_br2,bus_3561,starbus_xf_3486_3561_3488_2,true
"LINESTRING (-1945 -2363, -2078 -2282)",xf_4320_to_4476_3_2winding_transformer,bus_4320,bus_4001,true
"LINESTRING (850 -6309, 898 -6262)",xf_5090_5200_5201_5_3winding_transformer_br3,bus_5201,starbus_xf_5090_5200_5201_5,true
"LINESTRING (861 -4054, 924 -3962)",xf_2083_to_2086_1_2winding_transformer_merged_with_line_2083_to_2163_1_pi,bus_2086,bus_2121,true
"LINESTRING (764 27, 875 144)",xf_1117_to_1176_3_2winding_transformer_merged_with_line_1176_to_1491_3_cp,bus_1117,bus_1252,true
"LINESTRING (-1094 1961, -1124 2030)",line_1599_to_1651_1_pi,bus_1599,bus_1651,false
"LINESTRING (-2202 -2504, -2313 -2476)",line_4238_to_4241_1_cp,bus_4238,bus_4241,false
"LINESTRING (-2307 -3803, -2249 -3731)",xf_4254_4377_4432_1_3winding_transformer_br2,bus_4377,starbus_xf_4254_4377_4432_1,true
"LINESTRING (-1884 -2362, -1759 -2530)",Dec27_line_4297_to_4334_1_dec,bus_4296,bus_4334,false
"LINESTRING (-1150 4053, -1254 4050)",line_3072_to_3116_1_cp,bus_3072,bus_3116,false
"LINESTRING (-1391 3478, -1519 3506)",line_3334_to_3358_1_cp,bus_3334,bus_3359,false
"LINESTRING (2504 2612, 2721 2689)",xf_1347_to_1594_1_2winding_transformer,bus_1347,bus_1594,true
"LINESTRING (-2083 -2441, -2149 -2453)",xf_4279_to_4451_3_2winding_transformer,bus_4279,bus_4451,true
"LINESTRING (-553 3019, -478 2930)",line_3048_to_3471_1_cp,bus_3048,bus_3471,false
"LINESTRING (-1358 5009, -1392 4828)",line_3284_to_3646_2_cp,bus_3284,bus_3157,false
"LINESTRING (721 -4255, 690 -4332)",xf_2202_to_2042_1_2winding_transformer,bus_2202,bus_2042,true
"LINESTRING (-457 -3444, -482 -3533)",xf_2270_to_2078_4_2winding_transformer,bus_2270,bus_2078,true
"LINESTRING (-759 5917, -751 6043)",xf_3201_to_3202_1_2winding_transformer,bus_3201,bus_3202,true
"LINESTRING (-1913 -3805, -1919 -3912)",xf_4245_to_4425_1_2winding_transformer,bus_4245,bus_4425,true
"LINESTRING (-478 2930, -489 2977)",xf_3471_to_3472_6_2winding_transformer,bus_3471,bus_3472,true
"LINESTRING (579 -361, 507 -416)",xf_1326_to_1556_2_2winding_transformer,bus_1326,bus_1556,true
"LINESTRING (-976 3255, -938 3182)",line_3192_to_3534_1_cp,bus_3192,bus_3534,false
"LINESTRING (-2249 -3731, -2249 -3731)",xf_4254_4377_4432_1_3winding_transformer_br1,bus_4254,starbus_xf_4254_4377_4432_1,true
"LINESTRING (-65 3166, -17 3237)",xf_3402_to_3403_1_2winding_transformer,bus_3402,bus_3403,true
"LINESTRING (-3172 -1760, -3241 -1776)",xf_4169_to_4404_5_2winding_transformer,bus_4169,bus_4404,true
"LINESTRING (1136 -1159, 867 -1329)",xf_1158_to_1206_3_2winding_transformer,bus_1158,bus_1206,true
"LINESTRING (340 -3787, 464 -3836)",line_2128_to_2146_1_cp,bus_2128,bus_2146,false
"LINESTRING (742 -5731, 811 -5700)",line_5049_to_5053_1_cp,bus_5049,bus_5053,false
"LINESTRING (-1021 5352, -1049 5444)",xf_3106_to_3107_1_2winding_transformer,bus_3106,bus_3107,true
"LINESTRING (1355 -6119, 1251 -6104)",line_5097_to_5131_1_cp,bus_5097,bus_5131,false
"LINESTRING (-2525 -1301, -2578 -1258)",xf_4200_to_4383_2_2winding_transformer,bus_4200,bus_4383,true
"LINESTRING (120 5207, 11 5168)",line_3054_to_3060_1_cp,bus_3054,bus_3060,false
"LINESTRING (830 -5662, 627 -5695)",xf_5129_to_5220_1_2winding_transformer,bus_5113,bus_5220,true
"LINESTRING (307 3563, 421 3575)",line_3158_to_3612_1_cp,bus_3158,bus_3612,false
"LINESTRING (-2644 -2675, -2644 -2675)",xf_4038_4035_4036_2_3winding_transformer_br1,bus_4038,starbus_xf_4038_4035_4036_2,true
"LINESTRING (902 -2246, 963 -2129)",xf_1106_1167_1536_3_3winding_transformer_br3,bus_1536,starbus_xf_1106_1167_1536_3,true
"LINESTRING (-1138 3004, -1230 3017)",xf_3342_to_3343_1_2winding_transformer,bus_3342,bus_3343,true
"LINESTRING (1359 -538, 1451 -458)",xf_1316_to_1555_1_2winding_transformer,bus_1163,bus_1555,true
"LINESTRING (120 5207, 181 5298)",xf_3054_to_3055_1_2winding_transformer,bus_3054,bus_3055,true
"LINESTRING (-1438 4311, -1330 4261)",line_3101_to_3634_2_cp,bus_3101,bus_3634,false
"LINESTRING (-1272 2398, -1373 2400)",xf_3123_to_3125_2_2winding_transformer,bus_3123,bus_3125,true
"LINESTRING (-1112 3466, -1030 3422)",xf_3226_3227_3228_1_3winding_transformer_br3,bus_3228,starbus_xf_3226_3227_3228_1,true
"LINESTRING (-1438 4311, -1510 4330)",xf_3101_to_3103_3_2winding_transformer,bus_3101,bus_3103,true
"LINESTRING (735 -2765, 955 -3011)",line_2120_to_2148_1_cp,bus_2120,bus_2107,false
"LINESTRING (-2551 -2153, -2624 -2161)",xf_4344_to_4490_1_2winding_transformer,bus_4344,bus_4490,true
"LINESTRING (1114 -526, 1359 -538)",line_1388_to_1541_2_cp,bus_1388,bus_1163,false
"LINESTRING (-1072 6873, -1045 6993)",line_3142_to_3270_1_cp,bus_3142,bus_3270,false
"LINESTRING (-2474 -3181, -2543 -3249)",xf_4232_to_4409_1_2winding_transformer,bus_4232,bus_4409,true
"LINESTRING (-1446 4295, -1330 4261)",line_3102_to_3634_1_cp,bus_3102,bus_3634,false
"LINESTRING (-969 3656, -1030 3726)",xf_3395_to_3396_1_2winding_transformer,bus_3395,bus_3396,true
"LINESTRING (877 -4079, 900 -4187)",xf_2167_to_2272_6_2winding_transformer,bus_2167,bus_2272,true
"LINESTRING (1398 -4306, 1368 -4310)",line_2242_to_2261_1_cp,bus_2242,bus_2260,false
"LINESTRING (-274 3142, -283 3067)",line_3357_to_3503_2_cp,bus_3357,bus_3344,false
"LINESTRING (-2129 -1569, -2042 -1799)",line_4192_to_4194_1_cp,bus_4192,bus_4194,false
"LINESTRING (156 -160, 156 -160)",xf_1428_1501_1540_2_3winding_transformer_br1,bus_1428,starbus_xf_1428_1501_1540_2,true
"LINESTRING (-758 4083, -611 4070)",line_3018_to_3636_1_cp,bus_3018,bus_3319,false
"LINESTRING (-891 3562, -685 3675)",xf_3470_to_3543_3_2winding_transformer,bus_3470,bus_3543,true
"LINESTRING (-3940 -1763, -3848 -1764)",xf_4166_4356_4491_3_3winding_transformer_br2,bus_4356,starbus_xf_4166_4356_4491_3,true
"LINESTRING (-1760 -2851, -1789 -2936)",xf_4287_to_4455_2_2winding_transformer,bus_4287,bus_4455,true
"LINESTRING (1111 -6098, 1068 -6138)",xf_5095_to_5178_1_2winding_transformer,bus_5095,bus_5178,true
"LINESTRING (431 -841, 373 -902)",xf_1310_to_1508_2_2winding_transformer,bus_1310,bus_1508,true
"LINESTRING (-2137 -1434, -2144 -1797)",xf_4184_to_4117_1_2winding_transformer,bus_4184,bus_4117,true
"LINESTRING (264 -3628, 146 -3531)",connection V2,bus_2105,bus_2106,false
"LINESTRING (923 -2947, 907 -2953)",line_2251_to_2256_1_cp,bus_2251,bus_2256,false
"LINESTRING (714 507, 662 546)",xf_1090_to_1005_8_2winding_transformer,bus_1090,bus_1005,true
"LINESTRING (-673 5521, -650 5604)",line_3167_to_3168_1_cp,bus_3167,bus_3168,false
"LINESTRING (1876 1777, 1778 1737)",line_1226_to_1322_1_cp,bus_1226,bus_1322,false
"LINESTRING (732 -450, 1044 -449)",xf_1440_to_1575_2_2winding_transformer,bus_1189,bus_1575,true
"LINESTRING (955 -3011, 923 -2947)",xf_2148_to_2251_1_2winding_transformer,bus_2107,bus_2251,true
"LINESTRING (-1895 6824, -2013 6902)",line_3094_to_3225_2_cp,bus_3094,bus_3225,false
"LINESTRING (528 -55, 735 61)",line_1200_to_1333_1_cp,bus_1200,bus_1333,false
"LINESTRING (985 -570, 828 -241)",line_1105_to_1140_1_cp,bus_1105,bus_1140,false
"LINESTRING (-3501 -1584, -3575 -1572)",xf_4157_to_4345_1_2winding_transformer,bus_4157,bus_4345,true
"LINESTRING (876 -435, 1005 -407)",line_1215_to_1320_1_cp,bus_1215,bus_1320,false
"LINESTRING (715 -6409, 796 -6353)",line_5101_to_5103_1_cp,bus_5101,bus_5103,false
"LINESTRING (-335 3514, -25 3843)",line_3568_to_3624_3_cp,bus_3568,bus_3624,false
"LINESTRING (1008 -5612, 811 -5700)",xf_5143_to_5053_2_2winding_transformer,bus_5143,bus_5053,true
"LINESTRING (-1550 -3113, -1522 -3231)",line_4313_to_4314_1_cp,bus_4313,bus_4314,false
"LINESTRING (238 527, 118 641)",line_1185_to_1468_1_cp,bus_1185,bus_1468,false
"LINESTRING (1327 1555, 1459 1657)",line_1207_to_1473_1_cp,bus_1207,bus_1473,false
"LINESTRING (313 384, -170 484)",xf_1494_to_1647_1_2winding_transformer,bus_1191,bus_1647,true
"LINESTRING (311 234, 524 -60)",line_1401_to_1425_1_cp,bus_1401,bus_1178,false
"LINESTRING (-1347 4373, -1330 4261)",line_3187_to_3634_1_cp,bus_3187,bus_3634,false
"LINESTRING (-1221 5429, -1287 5502)",xf_3432_to_3433_1_2winding_transformer,bus_3432,bus_3433,true
"LINESTRING (898 -6262, 1139 -6349)",line_5090_to_5112_1_cp,bus_5090,bus_5087,false
"LINESTRING (307 3563, 390 3598)",xf_3158_to_3527_1_2winding_transformer,bus_3158,bus_3527,true
"LINESTRING (692 -193, 524 -60)",xf_1120_to_1178_1_2winding_transformer,bus_1120,bus_1178,true
"LINESTRING (1145 -823, 1202 -890)",xf_1472_to_1058_1_2winding_transformer,bus_1472,bus_1058,true
"LINESTRING (307 3563, 371 3639)",xf_3158_to_3438_1_2winding_transformer,bus_3158,bus_3438,true
"LINESTRING (241 -3841, 167 -3906)",line_2214_to_2215_1_cp,bus_2214,bus_2215,false
"LINESTRING (765 -5745, 811 -5700)",line_5050_to_5053_1_cp,bus_5050,bus_5053,false
"LINESTRING (789 -107, 715 112)",line_1097_to_1121_2_cp,bus_1097,bus_1121,false
"LINESTRING (-725 6053, -696 6159)",xf_3069_to_3070_2_2winding_transformer,bus_3069,bus_3070,true
"LINESTRING (-314 4388, -570 4803)",line_3573_to_3640_3_cp,bus_3573,bus_3640,false
"LINESTRING (-668 4073, -661 4211)",xf_3393_to_3394_1_2winding_transformer,bus_3311,bus_3394,true
"LINESTRING (-929 -3281, -912 -3273)",line_4102_to_4152_1_cp,bus_4096,bus_4152,false
"LINESTRING (2133 2144, 2223 2165)",xf_1392_to_1611_1_2winding_transformer,bus_1392,bus_1611,true
"LINESTRING (2000 2110, 2085 2129)",xf_1331_to_1512_2_2winding_transformer,bus_1331,bus_1512,true
"LINESTRING (-1600 3528, -1532 3501)",xf_3358_3360_3361_1_3winding_transformer_br3,bus_3361,starbus_xf_3358_3360_3361_1,true
"LINESTRING (1073 -728, 1103 -805)",line_1166_to_1300_1_cp,bus_1166,bus_1300,false
"LINESTRING (529 439, 485 488)",line_1190_to_1406_1_cp,bus_1190,bus_1406,false
"LINESTRING (693 -3618, 540 -4107)",line_2147_to_2184_1_cp,bus_2147,bus_2111,false
"LINESTRING (307 3563, 348 3653)",xf_3158_to_3525_2_2winding_transformer,bus_3158,bus_3525,true
"LINESTRING (885 495, 825 368)",xf_1099_1100_1533_9_3winding_transformer_br3,bus_1533,starbus_xf_1099_1100_1533_9,true
"LINESTRING (-944 6649, -909 6699)",xf_3198_to_3200_2_2winding_transformer,bus_3198,bus_3200,true
"LINESTRING (-2620 -2183, -2551 -2153)",xf_4399_to_4344_3_2winding_transformer,bus_4399,bus_4344,true
"LINESTRING (-2042 -1799, -1944 -1667)",line_4194_to_4204_1_cp,bus_4194,bus_4204,false
"LINESTRING (-3288 -1647, -3039 -1644)",xf_4165_to_4111_1_2winding_transformer,bus_4165,bus_4111,true
"LINESTRING (937 -3740, 1104 -4052)",xf_2130_to_2241_2_2winding_transformer,bus_2164,bus_2241,true
"LINESTRING (1073 -728, 1135 -792)",line_1166_to_1459_1_cp,bus_1166,bus_1459,false
"LINESTRING (-1314 5960, -1417 6057)",line_3023_to_3195_1_cp,bus_3023,bus_3195,false
"LINESTRING (1017 -4276, 1031 -4245)",xf_2174_to_2279_2_2winding_transformer,bus_2140,bus_2279,true
"LINESTRING (-1080 4673, -918 4796)",line_3604_to_3608_1_cp,bus_3604,bus_3550,false
"LINESTRING (-982 5236, -833 5026)",xf_3482_to_3557_1_2winding_transformer,bus_3482,bus_3557,true
"LINESTRING (1017 -4276, 1031 -4353)",xf_2140_to_2338_1_2winding_transformer,bus_2140,bus_2338,true
"LINESTRING (-918 5722, -890 5735)",xf_3065_to_3066_1_2winding_transformer,bus_3001,bus_3066,true
"LINESTRING (-1345 4055, -1177 4045)",line_3010_to_3475_1_cp,bus_3010,bus_3475,false
"LINESTRING (1031 -3962, 1064 -4051)",xf_2264_to_2312_3_2winding_transformer,bus_2264,bus_2312,true
"LINESTRING (1111 -6098, 1251 -6125)",line_5095_to_5100_1_cp,bus_5095,bus_5100,false
"LINESTRING (-172 5490, -151 5482)",xf_3061_to_3062_2_2winding_transformer,bus_3000,bus_3062,true
"LINESTRING (503 3236, 647 2809)",line_3648_to_3650_2_cp,bus_3648,bus_3650,false
"LINESTRING (340 -3787, 324 -3947)",xf_2128_to_2236_2_2winding_transformer,bus_2128,bus_2236,true
"LINESTRING (994 -2933, 923 -2947)",line_2229_to_2251_1_cp,bus_2229,bus_2251,false
"LINESTRING (2161 -1359, 2122 -1315)",line_1288_to_1294_1_cp,bus_1288,bus_1294,false
"LINESTRING (-2980 -1919, -3043 -1993)",xf_4357_to_4012_2_2winding_transformer,bus_4357,bus_4012,true
"LINESTRING (997 -6215, 981 -6261)",xf_5092_to_5177_6_2winding_transformer,bus_5092,bus_5177,true
"LINESTRING (-1727 -2102, -1782 -2384)",line_4145_to_4146_1_cp,bus_4145,bus_4137,false
"LINESTRING (-600 3049, -702 3207)",line_3545_to_3595_1_cp,bus_3545,bus_3595,false
"LINESTRING (715 -6468, 662 -6530)",xf_5106_to_5211_2_2winding_transformer,bus_5106,bus_5211,true
"LINESTRING (-951 2806, -422 3036)",xf_3491_to_3490_1_2winding_transformer,bus_3074,bus_3490,true
"LINESTRING (-1012 3485, -1033 3534)",xf_3205_to_3206_3_2winding_transformer,bus_3205,bus_3206,true
"LINESTRING (1111 -6098, 1068 -6138)",xf_5095_to_5178_2_2winding_transformer,bus_5095,bus_5178,true
"LINESTRING (-1884 -2362, -2012 -2461)",xf_4299_to_4461_1_2winding_transformer,bus_4296,bus_4461,true
"LINESTRING (-1391 3478, -1519 3506)",line_3334_to_3359_2_cp,bus_3334,bus_3359,false
"LINESTRING (-1013 6597, -961 6663)",line_3096_to_3199_2_cp,bus_3096,bus_3199,false
"LINESTRING (1986 1943, 2144 1943)",xf_1402_to_1613_2_2winding_transformer,bus_1402,bus_1613,true
"LINESTRING (431 -841, 373 -902)",xf_1310_to_1508_1_2winding_transformer,bus_1310,bus_1508,true
"LINESTRING (1281 -6304, 1291 -6185)",line_5084_to_5223_2_cp,bus_5083,bus_5223,false
"LINESTRING (-611 4070, -685 3675)",xf_3636_to_3543_5_2winding_transformer,bus_3319,bus_3543,true
"LINESTRING (-1021 5352, -982 5236)",line_3106_to_3482_1_cp,bus_3106,bus_3482,false
"LINESTRING (867 -1329, 758 -1418)",line_1206_to_1324_1_cp,bus_1206,bus_1324,false
"LINESTRING (-898 -2745, -898 -2745)",xf_4220_4394_4497_1_3winding_transformer_br1,bus_4220,starbus_xf_4220_4394_4497_1,true
"LINESTRING (-2996 -1862, -3064 -1874)",xf_4358_to_4016_5_2winding_transformer,bus_4358,bus_4016,true
"LINESTRING (721 682, 809 725)",xf_1149_to_1082_3_2winding_transformer,bus_1149,bus_1082,true
"LINESTRING (-2074 -2389, -1960 -2598)",Dec7_line_4125_to_4128_1_dec,bus_4125,bus_4128,false
"LINESTRING (825 368, 911 407)",xf_1099_to_1020_8_2winding_transformer,bus_1099,bus_1020,true
"LINESTRING (170 -3726, 154 -3805)",xf_2281_to_2090_2_2winding_transformer,bus_2281,bus_2090,true
"LINESTRING (-1550 -3113, -1565 -3205)",xf_4313_to_4471_2_2winding_transformer,bus_4313,bus_4471,true
"LINESTRING (228 2866, -422 3036)",line_3564_to_3652_1_cp_merged_with_xf_3490_to_3564_3_2winding_transformer,bus_3652,bus_3490,true
"LINESTRING (968 -1737, 989 -1806)",xf_1311_to_1056_2_2winding_transformer,bus_1311,bus_1056,true
"LINESTRING (2576 2235, 2802 2320)",line_1607_to_1608_2_cp_merged_with_xf_1608_to_1015_1_2winding_transformer,bus_1607,bus_1015,true
"LINESTRING (565 1391, 731 1347)",line_1302_to_1424_1_cp,bus_1302,bus_1257,false
"LINESTRING (-921 -2976, -967 -3102)",xf_4221_to_4103_2_2winding_transformer,bus_4221,bus_4103,true
"LINESTRING (-1378 -1956, -1229 -2017)",line_4213_to_4215_2_cp,bus_4213,bus_4215,false
"LINESTRING (-2169 -2688, -2075 -2656)",xf_4091_to_4412_4_2winding_transformer,bus_4031,bus_4412,true
"LINESTRING (-725 6053, -759 5917)",line_3069_to_3201_1_cp,bus_3069,bus_3201,false
"LINESTRING (1046 -5970, 971 -5848)",line_5163_to_5168_1_cp,bus_5163,bus_5168,false
"LINESTRING (-964 7085, -990 6975)",line_3376_to_3642_1_cp,bus_3376,bus_3642,false
"LINESTRING (-2127 -4027, -1983 -3864)",line_4260_to_4341_1_cp,bus_4260,bus_4225,false
"LINESTRING (-172 5490, -68 5301)",line_3061_to_3274_1_cp,bus_3000,bus_3274,false
"LINESTRING (-2030 -3754, -2056 -3852)",xf_4332_to_4483_2_2winding_transformer,bus_4332,bus_4483,true
"LINESTRING (-2452 -1688, -2402 -1656)",xf_4104_4039_4040_1_3winding_transformer_br2,bus_4039,starbus_xf_4104_4039_4040_1,true
"LINESTRING (-1782 -2384, -1751 -2289)",line_4137_to_4142_1_cp,bus_4137,bus_4142,false
"LINESTRING (-2527 -1019, -2580 -975)",xf_4196_to_4242_2_2winding_transformer,bus_4196,bus_4242,true
"LINESTRING (1612 -1106, 1522 -1083)",xf_1025_to_1565_1_2winding_transformer,bus_1025,bus_1565,true
"LINESTRING (1007 -3430, 729 -3348)",line_2199_to_2207_1_cp,bus_2199,bus_2207,false
"LINESTRING (-1791 4951, -1863 4969)",xf_3219_to_3221_2_2winding_transformer,bus_3220,bus_3221,true
"LINESTRING (-1716 4891, -1791 4951)",xf_3638_to_3038_1_2winding_transformer,bus_3038,bus_3220,true
"LINESTRING (778 -5332, 600 -5403)",xf_5151_to_5013_3_2winding_transformer,bus_5070,bus_5013,true
"LINESTRING (-882 -2787, -898 -2745)",xf_4220_4394_4497_1_3winding_transformer_br2,bus_4394,starbus_xf_4220_4394_4497_1,true
"LINESTRING (-2098 -4013, -2063 -3911)",xf_4257_4379_4434_1_3winding_transformer_br3,bus_4434,starbus_xf_4257_4379_4434_1,true
"LINESTRING (714 507, 714 507)",xf_1090_1091_1523_9_3winding_transformer_br1,bus_1090,starbus_xf_1090_1091_1523_9,true
"LINESTRING (937 -3740, 1104 -4052)",xf_2130_to_2241_3_2winding_transformer,bus_2164,bus_2241,true
"LINESTRING (-1960 -2598, -1964 -2673)",xf_4128_to_4054_3_2winding_transformer,bus_4128,bus_4054,true
"LINESTRING (-885 3246, -936 3314)",xf_3519_to_3520_2_2winding_transformer,bus_3519,bus_3520,true
"LINESTRING (927 178, 1022 203)",xf_1483_to_1590_2_2winding_transformer,bus_1483,bus_1590,true
"LINESTRING (778 -5332, 565 -5371)",xf_5152_to_5015_5_2winding_transformer,bus_5070,bus_5015,true
"LINESTRING (721 -4255, 682 -4281)",xf_2202_to_2043_2_2winding_transformer,bus_2202,bus_2043,true
"LINESTRING (697 535, 788 582)",xf_1124_to_1050_2_2winding_transformer,bus_1124,bus_1050,true
"LINESTRING (-1368 4590, -1080 4673)",line_3263_to_3531_1_cp_merged_with_xf_3531_to_3604_1_2winding_transformer,bus_3263,bus_3604,true
"LINESTRING (1363 1597, 1626 1705)",xf_1145_to_1192_2_2winding_transformer,bus_1145,bus_1192,true
"LINESTRING (193 -3623, 170 -3726)",xf_2177_to_2281_1_2winding_transformer,bus_2177,bus_2281,true
"LINESTRING (1073 -5646, 1056 -5668)",xf_5119_to_5120_4_2winding_transformer,bus_5119,bus_5120,true
"LINESTRING (1761 -2378, 1681 -2347)",xf_1587_1328_1067_1_3winding_transformer_br3,bus_1067,starbus_xf_1587_1328_1067_1,true
"LINESTRING (978 -738, 1020 -850)",xf_1125_to_1181_1_2winding_transformer,bus_1125,bus_1181,true
"LINESTRING (-763 4172, -776 4267)",xf_3019_to_3020_3_2winding_transformer,bus_3019,bus_3020,true
"LINESTRING (1438 -1461, 1369 -1490)",xf_1148_1077_1078_3_3winding_transformer_br2,bus_1077,starbus_xf_1148_1077_1078_3,true
"LINESTRING (2504 2612, 2300 2524)",line_1347_to_1628_1_cp,bus_1347,bus_1173,false
"LINESTRING (-1064 3231, -1064 3231)",xf_3231_3644_3645_1_3winding_transformer_br1,bus_3231,starbus_xf_3231_3644_3645_1,true
"LINESTRING (574 -3521, 729 -3348)",line_2201_to_2207_1_cp,bus_2201,bus_2207,false
"LINESTRING (-564 4081, -533 4111)",line_3350_to_3354_1_cp_merged_with_xf_3350_to_3351_3_2winding_transformer,bus_3354,bus_3351,true
"LINESTRING (-2072 -2841, -2134 -3081)",xf_4133_to_4292_5_2winding_transformer,bus_4133,bus_4292,true
"LINESTRING (-1657 -2805, -1639 -2861)",xf_4311_to_4469_2_2winding_transformer,bus_4311,bus_4469,true
"LINESTRING (1269 -521, 1492 -482)",line_1275_to_1349_1_cp,bus_1169,bus_1349,false
"LINESTRING (507 -5712, 413 -5730)",xf_5122_to_5217_2_2winding_transformer,bus_5122,bus_5217,true
"LINESTRING (745 -6429, 712 -6485)",xf_5104_to_5210_1_2winding_transformer,bus_5104,bus_5210,true
"LINESTRING (-314 4388, -25 3843)",line_3573_to_3624_1_cp,bus_3573,bus_3624,false
"LINESTRING (-1013 6597, -912 6796)",line_3096_to_3207_2_cp_merged_with_xf_3207_to_3459_1_2winding_transformer,bus_3096,bus_3459,true
"LINESTRING (1058 1182, 1179 1409)",xf_1146_to_1193_3_2winding_transformer,bus_1146,bus_1193,true
"LINESTRING (924 -3962, 803 -3560)",line_2163_to_2181_1_cp,bus_2121,bus_2181,false
"LINESTRING (-1530 6296, -1334 6180)",line_3407_to_3658_1_pi_merged_with_xf_3172_to_3658_1_2winding_transformer,bus_3407,bus_3172,true
"LINESTRING (1253 -4202, 1189 -3799)",line_2135_to_2187_2_cp,bus_2143,bus_2187,false
"LINESTRING (-2291 -2954, -2187 -2766)",Dec22_line_4275_to_4289_1_dec,bus_4275,bus_4289,false
"LINESTRING (-2004 -2596, -2072 -2841)",Dec3_line_4112_to_4134_1_dec,bus_4112,bus_4133,false
"LINESTRING (-1851 -1994, -1886 -1930)",line_4071_to_4325_1_cp,bus_4071,bus_4325,false
"LINESTRING (786 1440, 808 1383)",line_1203_to_1380_1_cp,bus_1203,bus_1380,false
"LINESTRING (713 -2244, 713 -2244)",xf_2195_2293_2332_1_3winding_transformer_br1,bus_2195,starbus_xf_2195_2293_2332_1,true
"LINESTRING (1269 -521, 1203 -624)",line_1169_to_1528_2_cp,bus_1169,bus_1528,false
"LINESTRING (-52 1424, -1302 2259)",line_1218_to_3473_1_cp,bus_1218,bus_3405,false
"LINESTRING (997 1100, 1053 1146)",xf_1153_to_1201_2_2winding_transformer,bus_1153,bus_1201,true
"LINESTRING (1369 -1490, 1369 -1490)",xf_1148_1073_1074_1_3winding_transformer_br1,bus_1148,starbus_xf_1148_1073_1074_1,true
"LINESTRING (105 -3527, 94 -3685)",line_2239_to_2240_1_cp,bus_2239,bus_2240,false
"LINESTRING (-544 2719, -687 2591)",line_3163_to_3635_1_cp,bus_3163,bus_3635,false
"LINESTRING (-1600 3528, -1519 3506)",xf_3359_3360_3361_2_3winding_transformer_br3,bus_3361,starbus_xf_3359_3360_3361_2,true
"LINESTRING (-897 -2567, -926 -2601)",xf_4218_to_4392_2_2winding_transformer,bus_4218,bus_4392,true
"LINESTRING (238 -3228, 237 -3162)",xf_2162_2271_2315_5_3winding_transformer_br2,bus_2271,starbus_xf_2162_2271_2315_5,true
"LINESTRING (877 -4079, 888 -4181)",xf_2167_to_2197_2_2winding_transformer,bus_2167,bus_2197,true
"LINESTRING (-2169 -2688, -2064 -2666)",xf_4091_to_4415_2_2winding_transformer,bus_4031,bus_4415,true
"LINESTRING (1111 -6098, 1123 -6149)",line_5095_to_5111_1_cp,bus_5095,bus_5111,false
"LINESTRING (-1391 3478, -1280 3508)",xf_3408_to_3409_1_2winding_transformer,bus_3334,bus_3409,true
"LINESTRING (1977 -1315, 1861 -1281)",line_1165_to_1449_1_cp,bus_1255,bus_1449,false
